Timestamp,CurrentRPM,RotaryCurrentRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,ModeSwitch,DirectionBtn,RotarySwitch,SafetyPin,IsSafeStop,Mode,BatteryVoltage,Current,SOC,MaxVoltage,MaxCells,MinVoltage,MinCells,MaxTemp,MaxTempCell,MinTemp,MinTempCell,ChargeDisStatus,ChargeMOSStatus,DisMOSStatus,BMSLife,ResidualCapacity
2025-09-25 18:13:55,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:13:55,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:13:55,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:13:55,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:13:55,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:13:56,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:13:56,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:56,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:56,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:56,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:57,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:57,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:57,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:57,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:57,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:13:58,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:13:58,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,2,1,1,92,41929
2025-09-25 18:13:58,1118,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.294,16,3.29,9,27,1,26,4,2,1,1,92,41929
2025-09-25 18:13:58,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,2,1,1,92,41929
2025-09-25 18:13:58,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:13:59,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:13:59,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:13:59,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:13:59,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:13:59,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:00,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:00,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:00,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.1,-0.5,94.0,3.321,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:00,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:00,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:01,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:01,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:01,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:01,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:01,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:02,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:02,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:02,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:02,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:02,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:03,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:03,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:03,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,9,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:03,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.322,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:03,1118,0,1,0,0,0,0,0,0,0,0,True,0,53.0,-0.5,94.0,3.322,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:48,1118,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.322,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:48,1118,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.322,16,3.317,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:48,1118,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.322,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:48,1081,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.322,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:48,1078,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.322,16,3.317,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:49,1075,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:51,1075,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:51,1075,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:52,1075,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:52,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:52,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:52,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:53,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:53,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:53,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:53,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:53,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:54,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:54,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:54,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,26,4,0,0,1,1,28539
2025-09-25 18:14:54,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:54,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:55,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.289,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:55,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.3160000000000003,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:55,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.3160000000000003,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:55,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.3160000000000003,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:55,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.321,16,3.3160000000000003,2,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:56,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:56,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:56,1086,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:56,414,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:56,311,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:57,311,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:57,353,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:57,741,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:57,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.5,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:57,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-0.4,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:58,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-1.9000000000000001,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:58,1345,0,1,0,0,0,0,1,0,0,0,True,0,53.0,-1.9000000000000001,94.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:58,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:58,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:58,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:59,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:59,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:59,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:59,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:14:59,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:15:00,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:15:00,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41923
2025-09-25 18:15:00,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41923
2025-09-25 18:15:01,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41923
2025-09-25 18:15:01,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41923
2025-09-25 18:15:01,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41923
2025-09-25 18:15:01,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41923
2025-09-25 18:15:01,1098,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41923
2025-09-25 18:15:02,654,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:15:02,818,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:15:02,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:15:02,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:15:02,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:15:03,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,0,0,1,1,28539
2025-09-25 18:15:03,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41919
2025-09-25 18:15:03,1345,0,1,0,0,0,0,1,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41919
2025-09-25 18:15:03,1345,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41919
2025-09-25 18:15:03,1345,0,1,0,0,0,0,0,0,0,0,True,0,52.6,0.0,64.0,3.293,16,3.29,9,27,1,27,1,2,1,1,92,41919
